id,description,quantity,unit.name,quantity.$numberLong,releases.date,releases.id,releases.contracts.value.amount,releases.contracts.value.currency
114,"S29 FS B Barra de Cereal con Frutas (fresa o mora o naranja o arándanos, entre otras)",13674.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
115,"S29 FS C Barra de Cereal con Frutas (fresa o mora o naranja o arándanos, entre otras)",8712.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
116,"S29 FS HN Barra de Cereal con Frutas (fresa o mora o naranja o arándanos, entre otras)",509.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
117,"S30 FS A Barra de Cereal con Frutas (fresa o mora o naranja o arándanos, entre otras)",3802.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
118,"S30 FS B Barra de Cereal con Frutas (fresa o mora o naranja o arándanos, entre otras)",10565.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
119,"S30 FS C Barra de Cereal con Frutas (fresa o mora o naranja o arándanos, entre otras)",6733.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
120,"S30 FS HN Barra de Cereal con Frutas (fresa o mora o naranja o arándanos, entre otras)",393.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
121,S21 CE A Galleta Casera (Paquete mínimo dos (2) unidades),10153.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
122,S21 CE B Galleta Casera (Paquete mínimo dos (2) unidades),29366.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
123,S21 CE C Galleta Casera (Paquete mínimo dos (2) unidades),16554.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
124,S21 CE HN Galleta Casera (Paquete mínimo dos (2) unidades),1277.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
125,S23 CE A Galleta Casera (Paquete mínimo dos (2) unidades),10914.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
126,S23 CE B Galleta Casera (Paquete mínimo dos (2) unidades),31564.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
127,S23 CE C Galleta Casera (Paquete mínimo dos (2) unidades),17785.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
128,S23 CE HN Galleta Casera (Paquete mínimo dos (2) unidades),1375.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
129,S27 CE A Galleta Casera (Paquete mínimo dos (2) unidades),11734.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
130,S27 CE B Galleta Casera (Paquete mínimo dos (2) unidades),33937.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
131,S27 CE C Galleta Casera (Paquete mínimo dos (2) unidades),19126.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
132,S27 CE HN Galleta Casera (Paquete mínimo dos (2) unidades),1477.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
133,S28 CE A Galleta Casera (Paquete mínimo dos (2) unidades),12919.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
134,S28 CE B Galleta Casera (Paquete mínimo dos (2) unidades),37362.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
135,S28 CE C Galleta Casera (Paquete mínimo dos (2) unidades),21059.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
136,S28 CE HN Galleta Casera (Paquete mínimo dos (2) unidades),1626.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
137,S30 CE A Galleta Casera (Paquete mínimo dos (2) unidades),10373.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
138,S30 CE B Galleta Casera (Paquete mínimo dos (2) unidades),30007.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
139,S30 CE C Galleta Casera (Paquete mínimo dos (2) unidades),16912.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
140,S30 CE HN Galleta Casera (Paquete mínimo dos (2) unidades),1305.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
141,S21 CE A Galleta de avena (Paquete mínimo dos (2) unidades),6836.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
142,S21 CE B Galleta de avena (Paquete mínimo dos (2) unidades),19388.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
143,S21 CE C Galleta de avena (Paquete mínimo dos (2) unidades),11781.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
144,S21 CE HN Galleta de avena (Paquete mínimo dos (2) unidades),773.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
145,S22 CE A Galleta de avena (Paquete mínimo dos (2) unidades),10474.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
146,S22 CE B Galleta de avena (Paquete mínimo dos (2) unidades),29700.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
147,S22 CE C Galleta de avena (Paquete mínimo dos (2) unidades),18043.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
148,S22 CE HN Galleta de avena (Paquete mínimo dos (2) unidades),1186.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
149,S23 CE A Galleta de avena (Paquete mínimo dos (2) unidades),7349.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
150,S23 CE B Galleta de avena (Paquete mínimo dos (2) unidades),20839.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
151,S23 CE C Galleta de avena (Paquete mínimo dos (2) unidades),12658.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
152,S23 CE HN Galleta de avena (Paquete mínimo dos (2) unidades),832.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
153,S24 CE A Galleta de avena (Paquete mínimo dos (2) unidades),9057.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
154,S24 CE B Galleta de avena (Paquete mínimo dos (2) unidades),25686.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
155,S24 CE C Galleta de avena (Paquete mínimo dos (2) unidades),15605.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
156,S24 CE HN Galleta de avena (Paquete mínimo dos (2) unidades),1025.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
157,S25 CE A Galleta de avena (Paquete mínimo dos (2) unidades),9997.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
158,S25 CE B Galleta de avena (Paquete mínimo dos (2) unidades),28347.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
159,S25 CE C Galleta de avena (Paquete mínimo dos (2) unidades),17221.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
160,S25 CE HN Galleta de avena (Paquete mínimo dos (2) unidades),1130.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
161,S26 CE A Galleta de avena (Paquete mínimo dos (2) unidades),10108.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
162,S26 CE B Galleta de avena (Paquete mínimo dos (2) unidades),28669.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
163,S26 CE C Galleta de avena (Paquete mínimo dos (2) unidades),17415.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
164,S26 CE HN Galleta de avena (Paquete mínimo dos (2) unidades),1143.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
165,S28 CE A Galleta de avena (Paquete mínimo dos (2) unidades),8699.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
166,S28 CE B Galleta de avena (Paquete mínimo dos (2) unidades),24667.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
167,S28 CE C Galleta de avena (Paquete mínimo dos (2) unidades),14988.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
168,S28 CE HN Galleta de avena (Paquete mínimo dos (2) unidades),984.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
169,S29 CE A Galleta de avena (Paquete mínimo dos (2) unidades),9041.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
170,S29 CE B Galleta de avena (Paquete mínimo dos (2) unidades),25640.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
171,S29 CE C Galleta de avena (Paquete mínimo dos (2) unidades),15574.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
172,S29 CE HN Galleta de avena (Paquete mínimo dos (2) unidades),1023.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
173,S30 CE A Galleta de avena (Paquete mínimo dos (2) unidades),6985.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
174,S30 CE B Galleta de avena (Paquete mínimo dos (2) unidades),19811.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
175,S30 CE C Galleta de avena (Paquete mínimo dos (2) unidades),12036.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
176,S30 CE HN Galleta de avena (Paquete mínimo dos (2) unidades),790.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
177,S21 CE A Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),1853.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
178,S21 CE B Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),4175.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
179,S21 CE C Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),4274.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
180,S22 CE A Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),2842.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
181,S22 CE B Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),6397.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
182,S22 CE C Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),6545.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
183,S23 CE A Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),1993.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
184,S23 CE B Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),4488.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
185,S23 CE C Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),4593.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
186,S24 CE A Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),2456.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
187,S24 CE B Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),5532.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
188,S24 CE C Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),5661.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
189,S25 CE A Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),2711.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
190,S25 CE B Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),6104.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
191,S25 CE C Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),6247.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
192,S26 CE A Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),2741.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
193,S26 CE B Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),6175.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
194,S26 CE C Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),6317.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
195,S27 CE A Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),2142.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
196,S27 CE B Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),4827.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
197,S27 CE C Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),4938.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
198,S28 CE A Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),2360.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
199,S28 CE B Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),5311.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
200,S28 CE C Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),5437.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
201,S29 CE A Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),2452.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
202,S29 CE B Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),5524.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
203,S29 CE C Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),5650.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
204,S30 CE A Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),1894.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
205,S30 CE B Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),4267.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
206,S30 CE C Galletas Con Chips De Chocolate/ Galleta Chocochips (Paquete minimo con 10 unidades),4367.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
207,"S11 BL A Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",9040.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
208,"S11 BL B Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",26568.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
209,"S11 BL C Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",14018.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
210,"S11 BL HN Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",1255.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
211,"S14 BL A Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",7708.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
212,"S14 BL B Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",22654.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
213,"S14 BL C Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",11952.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
214,"S14 BL HN Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",1071.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
215,"S19 BL A Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",10086.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
216,"S19 BL B Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",29640.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
217,"S19 BL C Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",15639.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
218,"S19 BL HN Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",1402.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
219,"S20 BL A Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",8570.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
220,"S20 BL B Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",25185.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
221,"S20 BL C Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",13288.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
222,"S20 BL HN Kumis entero con dulce, pasteurizado y adicionado con hierro aminoquelado.",1190.0,Unidad,,2018-11-30T00:00:00.000Z,29781,663068969,COP
1,S3 FS A Mix de fruta deshidratada,1846.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
2,S3 FS B Mix de fruta deshidratada,2205.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
3,S3 FS C Mix de fruta deshidratada,2245.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
4,S5 FS A Mix de fruta deshidratada,1789.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
5,S5 FS B Mix de fruta deshidratada,2140.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
6,S5 FS C Mix de fruta deshidratada,2180.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
7,S6 FS A Mix de fruta deshidratada,1188.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
8,S6 FS B Mix de fruta deshidratada,1419.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
9,S6 FS C Mix de fruta deshidratada,1444.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
10,S8 FS A Mix de fruta deshidratada,1537.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
11,S8 FS B Mix de fruta deshidratada,1836.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
12,S8 FS C Mix de fruta deshidratada,1867.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
13,S9 FS A Mix de fruta deshidratada,1305.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
14,S9 FS B Mix de fruta deshidratada,1558.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
15,S9 FS C Mix de fruta deshidratada,1587.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
16,S14 FS A Mix de fruta deshidratada,1660.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
17,S14 FS B Mix de fruta deshidratada,1986.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
18,S14 FS C Mix de fruta deshidratada,2020.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
19,S16 FS A Mix de fruta deshidratada,1740.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
20,S16 FS B Mix de fruta deshidratada,2082.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
21,S16 FS C Mix de fruta deshidratada,2117.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
22,S17 FS A Mix de fruta deshidratada,1661.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
23,S17 FS B Mix de fruta deshidratada,1986.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
24,S17 FS C Mix de fruta deshidratada,2023.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
25,S18 FS A Mix de fruta deshidratada,1583.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
26,S18 FS B Mix de fruta deshidratada,1894.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
27,S18 FS C Mix de fruta deshidratada,1929.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
28,S21 FS A Mix de fruta deshidratada,1451.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
29,S21 FS B Mix de fruta deshidratada,1736.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
30,S21 FS C Mix de fruta deshidratada,1768.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
31,S22 FS A Mix de fruta deshidratada,2226.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
32,S22 FS B Mix de fruta deshidratada,2660.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
33,S22 FS C Mix de fruta deshidratada,2705.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
34,S23 FS A Mix de fruta deshidratada,1560.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
35,S23 FS B Mix de fruta deshidratada,1866.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
36,S23 FS C Mix de fruta deshidratada,1900.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
37,S24 FS A Mix de fruta deshidratada,1923.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
38,S24 FS B Mix de fruta deshidratada,2299.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
39,S24 FS C Mix de fruta deshidratada,2339.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
40,S25 FS A Mix de fruta deshidratada,2123.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
41,S25 FS B Mix de fruta deshidratada,2537.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
42,S25 FS C Mix de fruta deshidratada,2581.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
43,S26 FS A Mix de fruta deshidratada,2146.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
44,S26 FS B Mix de fruta deshidratada,2567.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
45,S26 FS C Mix de fruta deshidratada,2612.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
46,S27 FS A Mix de fruta deshidratada,1681.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
47,S27 FS B Mix de fruta deshidratada,2010.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
48,S27 FS C Mix de fruta deshidratada,2041.0,Unidad,,2018-07-11T00:00:00.000Z,29793,63328779,COP
1,"S1 BL A Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",22675.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
2,"S1 BL B Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",27793.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
3,"S1 BL C Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",12578.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
4,"S1 BL HN Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",1822.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
5,"S2 BL A Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",25921.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
6,"S2 BL B Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",31763.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
7,"S2 BL C Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",14375.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
8,"S2 BL HN Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",2085.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
9,"S3 BL A Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",22487.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
10,"S3 BL B Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",27557.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
11,"S3 BL C Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",12470.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
12,"S3 BL HN Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",1808.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
13,"S4 BL A Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",23517.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
14,"S4 BL B Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",28823.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
15,"S4 BL C Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",13045.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
16,"S4 BL HN Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",1889.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
17,"S7 BL A Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",25334.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
18,"S7 BL B Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",31052.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
19,"S7 BL C Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",14054.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
20,"S7 BL HN Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",2037.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
21,"S10 BL A Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",25959.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
22,"S10 BL B Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",31810.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
23,"S10 BL C Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",14396.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
24,"S10 BL HN Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",2085.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
25,"S11 BL A Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",23739.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
26,"S11 BL B Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",29098.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
27,"S11 BL C Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",13166.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
28,"S11 BL HN Leche Entera de vaca ultra alta temperatura UAT (UHT), adicionada con Hierro aminoquelado.",1907.0,Unidad,,2018-07-11T00:00:00.000Z,29794,327033577,COP
